title,description,thumbnail_url,video_url,category,is_hero
Kung Fu Panda 2,Po o'z o'tmishining sirini bilib oladi va yangi yovuz dushmanini yengadi.,https://img.youtube.com/vi/YIW5oo-8NYw/maxresdefault.jpg,https://www.youtube.com/watch?v=YIW5oo-8NYw,Multfilm,false
The Matrix: Ressurections,Neoning yana qaytadan Matritsa simulyatsiyasiga kirishi va tanlovi.,https://img.youtube.com/vi/9ix7DfnePms/maxresdefault.jpg,https://www.youtube.com/watch?v=9ix7DfnePms,Kino,false
Prison Break: Qamoqdan qochish,Maykl Skofild o'z akasini nohaq o'lim jazosidan qutqarish rejasini tuzadi.,https://img.youtube.com/vi/AL9zLctDJaU/maxresdefault.jpg,https://www.youtube.com/watch?v=AL9zLctDJaU,Serial,false
Big Hero 6: Qahramonlar shahri,Robot Beymaks va uning do'stlarining texnologik sarguzashtlari.,https://img.youtube.com/vi/z3biFxZIJOQ/maxresdefault.jpg,https://www.youtube.com/watch?v=z3biFxZIJOQ,Multfilm,false
Joker,Jamiyat tomonidan rad etilgan Artur Flekning qanday qilib jinoyatchiga aylanishi.,https://img.youtube.com/vi/zAGVQLH549w/maxresdefault.jpg,https://www.youtube.com/watch?v=zAGVQLH549w,Kino,false
The Walking Dead: Tirik murdalar,Zombi virusi tarqalgan dunyoda insoniyatning omon qolish kurashi.,https://img.youtube.com/vi/sfAc2U20uyg/maxresdefault.jpg,https://www.youtube.com/watch?v=sfAc2U20uyg,Serial,false
Coco: Koko siri,Musiqa va o'z ajdodlari tarixini bilish uchun o'liklar dunyosiga tushgan bola.,https://img.youtube.com/vi/Rvr68u6k5sI/maxresdefault.jpg,https://www.youtube.com/watch?v=Rvr68u6k5sI,Multfilm,false
Titanic: Titanik,Dengiz tubiga g'arq bo'lgan buyuk kema va unutilmas muhabbat hikoyasi.,https://img.youtube.com/vi/I7c1etV7D7g/maxresdefault.jpg,https://www.youtube.com/watch?v=I7c1etV7D7g,Kino,false
Black Mirror: Qora ko'zgu,Texnologiyalar insoniyat hayotini qanday o'zgartirishi haqida antologiya.,https://img.youtube.com/vi/V0HCRL48TUM/maxresdefault.jpg,https://www.youtube.com/watch?v=V0HCRL48TUM,Serial,false
Minions: Mittivoylar,Mittivoylar o'zlariga eng yovuz xo'jayin qidirishlari haqida komediya.,https://img.youtube.com/vi/eisKzhfTsgU/maxresdefault.jpg,https://www.youtube.com/watch?v=eisKzhfTsgU,Multfilm,false
Gran Turismo,Oddiy o'yinchi qanday qilib haqiqiy poygachiga aylangani haqida.,https://img.youtube.com/vi/GVPzLlpqzZ4/maxresdefault.jpg,https://www.youtube.com/watch?v=GVPzLlpqzZ4,Kino,false
Vikings: Vikinglar,Ragnar Lodbrok va uning o'g'illarining yangi yerlarni zabt etishi.,https://img.youtube.com/vi/mAl60zhS_Lw/maxresdefault.jpg,https://www.youtube.com/watch?v=mAl60zhS_Lw,Serial,false
Ratatouille: Ratatuy,Oshpaz bo'lishni orzu qilgan kalamush Remining Parijdagi sarguzashtlari.,https://img.youtube.com/vi/NgsQ8m9H8Lg/maxresdefault.jpg,https://www.youtube.com/watch?v=NgsQ8m9H8Lg,Multfilm,false
Gladiator,Rimli sarkardaning qulga aylanishi va uning imperatordan qasos olishi.,https://img.youtube.com/vi/P5ieIbInFpg/maxresdefault.jpg,https://www.youtube.com/watch?v=P5ieIbInFpg,Kino,false
Lucifer: Lyutsifer,Do'zax hukmdori Los-Anjelesda politsiyaga yordam berishni boshlaydi.,https://img.youtube.com/vi/X4bF_v87f5k/maxresdefault.jpg,https://www.youtube.com/watch?v=X4bF_v87f5k,Serial,false
Ice Age 3: Dinozavrlar davri,Sid va uning do'stlari yer ostidagi dinozavrlar dunyosiga tushib qoladi.,https://img.youtube.com/vi/i4igzW6S0is/maxresdefault.jpg,https://www.youtube.com/watch?v=i4igzW6S0is,Multfilm,false
Interstellar: Yulduzlararo,Koinotning uzoq qismidan yangi uy qidirayotgan fazogirlar sayohati.,https://img.youtube.com/vi/zSWdZVtXT7E/maxresdefault.jpg,https://www.youtube.com/watch?v=zSWdZVtXT7E,Kino,true
The Boys: Bolalar,Superqahramonlarning asl yovuz yuzini ochib beruvchi shov-shuvli serial.,https://img.youtube.com/vi/M1bhOaLv4FU/maxresdefault.jpg,https://www.youtube.com/watch?v=M1bhOaLv4FU,Serial,false
Up: Tepaga,Qariya va bolakayning uchar uyda Janubiy Amerikaga qilgan sayohati.,https://img.youtube.com/vi/ORFWdXl_zJ4/maxresdefault.jpg,https://www.youtube.com/watch?v=ORFWdXl_zJ4,Multfilm,false
Inception: Muqaddima,Tushlar ichiga kirib ma'lumot o'g'irlaydigan mutaxassislar haqidagi film.,https://img.youtube.com/vi/YoHD9XEInc0/maxresdefault.jpg,https://www.youtube.com/watch?v=YoHD9XEInc0,Kino,false
Chernobyl: Chernobil,1986-yildagi atom stansiyasi fojiasi haqidagi realistik serial.,https://img.youtube.com/vi/s9APLXM9Ei8/maxresdefault.jpg,https://www.youtube.com/watch?v=s9APLXM9Ei8,Serial,false
Shrek Forever After,Shrekning o'z hayotini sog'inib, yovuz mitti bilan kelishuvi.,https://img.youtube.com/vi/u7_hAn_vO9A/maxresdefault.jpg,https://www.youtube.com/watch?v=u7_hAn_vO9A,Multfilm,false
The Wolf of Wall Street,Uoll-stritdagi yirik moliyaviy o'yinlar va dabdabali hayot haqida.,https://img.youtube.com/vi/iszwuceS6cc/maxresdefault.jpg,https://www.youtube.com/watch?v=iszwuceS6cc,Kino,false
Suits: Fors-majorlar,Daho yigit diplomisiz Nyu-Yorkning eng zo'r advokatiga aylanishi.,https://img.youtube.com/vi/85z53bAebsI/maxresdefault.jpg,https://www.youtube.com/watch?v=85z53bAebsI,Serial,false
Brave: Jasur malika,Meridaning o'z oilasini qutqarish uchun kamon bilan kurashi.,https://img.youtube.com/vi/TEHWDA_6e6s/maxresdefault.jpg,https://www.youtube.com/watch?v=TEHWDA_6e6s,Multfilm,false
Mad Max: Fury Road,Suv va benzin uchun kurashayotgan cho'l dunyosidagi dahshatli poygalar.,https://img.youtube.com/vi/hEJnMQG9ev8/maxresdefault.jpg,https://www.youtube.com/watch?v=hEJnMQG9ev8,Kino,false
Dark: Zulmat,Vaqt bo'ylab sayohat va sirli yo'qolgan bolalar haqida serial.,https://img.youtube.com/vi/rrwycJ08PSA/maxresdefault.jpg,https://www.youtube.com/watch?v=rrwycJ08PSA,Serial,false
How to Train Your Dragon,Vikinglar va ajdarlarning o'zaro do'stligi haqidagi sarguzasht.,https://img.youtube.com/vi/fS99LhGkZMo/maxresdefault.jpg,https://www.youtube.com/watch?v=fS99LhGkZMo,Multfilm,false
The Prestige: Nufuz,Ikki daho illyuzionistning o'zaro shafqatsiz va sirli raqobati.,https://img.youtube.com/vi/o4gHCmTQDVI/maxresdefault.jpg,https://www.youtube.com/watch?v=o4gHCmTQDVI,Kino,false
Narcos: Mexico,Meksikadagi narkokartellarning paydo bo'lishi va ularga qarshi kurash.,https://img.youtube.com/vi/VBLcYJ7C4F0/maxresdefault.jpg,https://www.youtube.com/watch?v=VBLcYJ7C4F0,Serial,false
Cars 2,Chaqmoq Makkuinning xalqaro poygalarda josuslikka aralashib qolishi.,https://img.youtube.com/vi/oFTfAdauCOo/maxresdefault.jpg,https://www.youtube.com/watch?v=oFTfAdauCOo,Multfilm,false
Django Unchained,Ozod qilingan qul Djangoning o'z xotinini qutqarish uchun kurashi.,https://img.youtube.com/vi/0fUCuvNlOCg/maxresdefault.jpg,https://www.youtube.com/watch?v=0fUCuvNlOCg,Kino,false
Money Heist: Qog'oz bino,Professor boshchiligidagi o'g'rilarning Ispaniya bankidagi rejalari.,https://img.youtube.com/vi/_InqQJRqGW4/maxresdefault.jpg,https://www.youtube.com/watch?v=_InqQJRqGW4,Serial,true
Monsters University,Maykl va Sallining universitetda qanday do'stlashgani haqida.,https://img.youtube.com/vi/QDK895yvniU/maxresdefault.jpg,https://www.youtube.com/watch?v=QDK895yvniU,Multfilm,false
Oldboy,15 yil davomida sababsiz qamab qo'yilgan odamning dahshatli qasosi.,https://img.youtube.com/vi/2Hkjw5Knf68/maxresdefault.jpg,https://www.youtube.com/watch?v=2Hkjw5Knf68,Kino,false
The Witcher: Vedmak,Geralt ishtirokidagi maxluqlarga qarshi kurash va sehrli dunyo.,https://img.youtube.com/vi/ndl1W4ltcmg/maxresdefault.jpg,https://www.youtube.com/watch?v=ndl1W4ltcmg,Serial,false
Finding Dory: Dorini izlab,Baliq Dorining o'z ota-onasini qidirib okean bo'ylab sayohati.,https://img.youtube.com/vi/0tkLUap7oGQ/maxresdefault.jpg,https://www.youtube.com/watch?v=0tkLUap7oGQ,Multfilm,false
Braveheart: Sheryurak,Shotlandiya mustaqilligi uchun kurashgan Uilyam Uollesning qahramonligi.,https://img.youtube.com/vi/1NJO0jxPuQ8/maxresdefault.jpg,https://www.youtube.com/watch?v=1NJO0jxPuQ8,Kino,false
Mr. Robot,Daho xakerning dunyo moliyaviy tizimini ag'darishga urinishi.,https://img.youtube.com/vi/N6HGuJC--rk/maxresdefault.jpg,https://www.youtube.com/watch?v=N6HGuJC--rk,Serial,false
Wall-E,Robot Vall-ining insoniyatni qayta Yerga qaytarish uchun harakati.,https://img.youtube.com/vi/8-_9n5Dt8w0/maxresdefault.jpg,https://www.youtube.com/watch?v=8-_9n5Dt8w0,Multfilm,false
The Silence of the Lambs,Federal agent va aqlli qotil Gannibal Lekter suhbatlari.,https://img.youtube.com/vi/W6Mm8Sbeu6Y/maxresdefault.jpg,https://www.youtube.com/watch?v=W6Mm8Sbeu6Y,Kino,false
Euphoria: Eyforiya,O'smirlarning zamonaviy hayoti va muammolari haqidagi drama.,https://img.youtube.com/vi/RPz7LniMApE/maxresdefault.jpg,https://www.youtube.com/watch?v=RPz7LniMApE,Serial,false
Inside Out: Boshqotirma,Inson miyasidagi hissiyotlar olami va ularning hayotga ta'siri.,https://img.youtube.com/vi/yRUAzGQ3K68/maxresdefault.jpg,https://www.youtube.com/watch?v=yRUAzGQ3K68,Multfilm,false
The Dark Knight Rises,Betmenning Gothamni qutqarish uchun so'nggi va eng xavfli jangi.,https://img.youtube.com/vi/g8evyE9TuYk/maxresdefault.jpg,https://www.youtube.com/watch?v=g8evyE9TuYk,Kino,false
The Punisher: Qasoskor,O'z oilasidan ayrilgan Frenk Kastlning shafqatsiz qasosi.,https://img.youtube.com/vi/lIY6zFL95hE/maxresdefault.jpg,https://www.youtube.com/watch?v=lIY6zFL95hE,Serial,false
Puss in Boots,Etik kiygan mushukning shon-shuhrat va xazina izlab sarguzashtlari.,https://img.youtube.com/vi/55gmAtci7vI/maxresdefault.jpg,https://www.youtube.com/watch?v=55gmAtci7vI,Multfilm,false
Spider-Man: Homecoming,Yosh Piter Parkerning o'z kuchini isbotlashga urinishi.,https://img.youtube.com/vi/n9DwoQ7HWvI/maxresdefault.jpg,https://www.youtube.com/watch?v=n9DwoQ7HWvI,Kino,false
Scream: Qichqiriq,Niqob ostidagi qotil va bir guruh o'smirlar o'rtasidagi qo'rqinchli o'yin.,https://img.youtube.com/vi/beToTslH17s/maxresdefault.jpg,https://www.youtube.com/watch?v=beToTslH17s,Serial,false
The Good Dinosaur,Dinozavrlar yo'qolmagan dunyoda mittigina dinozavr sayohati.,https://img.youtube.com/vi/O-RgquKUMM8/maxresdefault.jpg,https://www.youtube.com/watch?v=O-RgquKUMM8,Multfilm,false
Hacksaw Ridge: Vijdon amri bilan,Urushda o'nlab askarlar hayotini saqlab qolgan qahramon hikoyasi.,https://img.youtube.com/vi/s2-1hz1juBI/maxresdefault.jpg,https://www.youtube.com/watch?v=s2-1hz1juBI,Kino,false
Silicon Valley: Kremniy vodiysi,IT startaplari va daho dasturchilarning kulgili hayoti.,https://img.youtube.com/vi/Vm4tr_3nLbc/maxresdefault.jpg,https://www.youtube.com/watch?v=Vm4tr_3nLbc,Serial,false
Kung Fu Panda 3,Po o'zining haqiqiy otasini topishi va panda qishlog'ini himoyasi.,https://img.youtube.com/vi/10r9ozshGVE/maxresdefault.jpg,https://www.youtube.com/watch?v=10r9ozshGVE,Multfilm,false
Inglourious Basterds: Sharafsiz yaramaslar,Natsistlarga qarshi shafqatsiz kurashgan guruh hikoyasi.,https://img.youtube.com/vi/KnrRy6kSFF0/maxresdefault.jpg,https://www.youtube.com/watch?v=KnrRy6kSFF0,Kino,false
Daredevil: Qo'rqmas,Ko'zi ojiz bo'lsa-da, tunda jinoyatchilarga qarshi kurashadigan advokat.,https://img.youtube.com/vi/n83s6Kn1pt0/maxresdefault.jpg,https://www.youtube.com/watch?v=n83s6Kn1pt0,Serial,false
Madagascar: Escape 2 Africa,Nyu-York hayvonot bog'idan qochgan do'stlarning Afrika sarguzashtlari.,https://img.youtube.com/vi/h25SreN6uP8/maxresdefault.jpg,https://www.youtube.com/watch?v=h25SreN6uP8,Multfilm,false
Seven: Yetti,Yetti gunoh asosida qotillik qilayotgan jinoyatchini izlayotganlar.,https://img.youtube.com/vi/znmZoVgVvDY/maxresdefault.jpg,https://www.youtube.com/watch?v=znmZoVgVvDY,Kino,false
True Detective: Haqiqiy detektiv,Har bir faslda yangi murakkab jinoyatlarni fosh qiladiganlar.,https://img.youtube.com/vi/fVQUcaO4AvE/maxresdefault.jpg,https://www.youtube.com/watch?v=fVQUcaO4AvE,Serial,false
Wreck-It Ralph: Ralf,O'yin qahramonining yovuz bo'lishdan charchab qahramonlikka intilishi.,https://img.youtube.com/vi/87E6N7ToFJw/maxresdefault.jpg,https://www.youtube.com/watch?v=87E6N7ToFJw,Multfilm,false
Parasite: Parazitlar,Kambag'al oilaning boylar uyiga hiyla bilan joylashib olishi.,https://img.youtube.com/vi/5xH0HfJHsaY/maxresdefault.jpg,https://www.youtube.com/watch?v=5xH0HfJHsaY,Kino,false
Brooklyn Nine-Nine,Politsiya bo'limidagi kulgili va qiziqarli detektivlar hayoti.,https://img.youtube.com/vi/sEOuJ4z5aTc/maxresdefault.jpg,https://www.youtube.com/watch?v=sEOuJ4z5aTc,Serial,false
Rio 2,Ko'k to'tiqush Rioning Amazonka o'rmonlaridagi yangi sayohati.,https://img.youtube.com/vi/IkZ7mN7K3G4/maxresdefault.jpg,https://www.youtube.com/watch?v=IkZ7mN7K3G4,Multfilm,false
The Truman Show: Truman shousi,Butun hayoti yashirin tele-shou ekanligini bilib qolgan odam.,https://img.youtube.com/vi/dlnmQbPGuls/maxresdefault.jpg,https://www.youtube.com/watch?v=dlnmQbPGuls,Kino,false
House: Doktor Haus,Eng murakkab kasalliklarni tashxis qo'yuvchi daho va injiq shifokor.,https://img.youtube.com/vi/M7Wf7mZ8m9U/maxresdefault.jpg,https://www.youtube.com/watch?v=M7Wf7mZ8m9U,Serial,false
Ice Age 2: Global isish,Sid va uning do'stlarining toshqin paytidagi sarguzashtlari.,https://img.youtube.com/vi/zK0PAn_u9_I/maxresdefault.jpg,https://www.youtube.com/watch?v=zK0PAn_u9_I,Multfilm,false
Schindler's List: Shindler ro'yxati,Minglab yahudiylarni urushdan qutqargan tadbirkor hikoyasi.,https://img.youtube.com/vi/gG22XNhtnoY/maxresdefault.jpg,https://www.youtube.com/watch?v=gG22XNhtnoY,Kino,false
See: Ko'rish,Insoniyat ko'rish qobiliyatini yo'qotgan kelajak haqidagi serial.,https://img.youtube.com/vi/7Rg0y7NT1gU/maxresdefault.jpg,https://www.youtube.com/watch?v=7Rg0y7NT1gU,Serial,false
Tangled: Rapunzel,Uzoq sochli malikaning minoradan qochib dunyoni ko'rishi.,https://img.youtube.com/vi/pyOyBVXDJ9Q/maxresdefault.jpg,https://www.youtube.com/watch?v=pyOyBVXDJ9Q,Multfilm,false



title,description,thumbnail_url,video_url,category,is_hero
Ertugrul: Tirilish,Usmonli imperiyasining poydevorini qo'ygan buyuk Ertug'rul Bey tarixi.,https://img.youtube.com/vi/vG_fM_v_9X8/maxresdefault.jpg,https://www.youtube.com/watch?v=vG_fM_v_9X8,Serial,true
The Glory: Qasos shon-sharafi,Maktabda xo'rlangan qizning yillar o'tib o'z dushmanlaridan shafqatsiz qasosi.,https://img.youtube.com/vi/tqV97S_9mY0/maxresdefault.jpg,https://www.youtube.com/watch?v=tqV97S_9mY0,Serial,false
Home Alone: Uyda yolg'iz,Yangi yil arafasida uyda qolib ketgan Kevining o'g'rilarga qarshi jangi.,https://img.youtube.com/vi/jEDaVHmw7Cw/maxresdefault.jpg,https://www.youtube.com/watch?v=jEDaVHmw7Cw,Kino,false
Shrek 2,Shrek va Fionaning qirollikdagi yangi sarguzashtlari va Mushuk bilan uchrashuvi.,https://img.youtube.com/vi/V6ChK_9idR0/maxresdefault.jpg,https://www.youtube.com/watch?v=V6ChK_9idR0,Multfilm,false
Kurulus Osman: Qurilish Usmon,Usmon G'ozining yangi davlat barpo etish yo'lidagi shonli kurashi.,https://img.youtube.com/vi/Yf8M7p5PjM0/maxresdefault.jpg,https://www.youtube.com/watch?v=Yf8M7p5PjM0,Serial,true
All of Us Are Dead: Hammamiz o'likmiz,Maktabda tarqalgan zombi virusi va omon qolishga urinayotgan o'quvchilar.,https://img.youtube.com/vi/IN5TD4dqfsc/maxresdefault.jpg,https://www.youtube.com/watch?v=IN5TD4dqfsc,Serial,false
The Lion King: Arslon qirol,Kichik Simba o'z taxtini qaytarib olish uchun katta yo'lni bosib o'tadi.,https://img.youtube.com/vi/7TavVZKewrY/maxresdefault.jpg,https://www.youtube.com/watch?v=7TavVZKewrY,Multfilm,false
Hachiko: Bir it hikoyasi,Vafot etgan xo'jayinini yillar davomida kutgan sodiq it haqida real voqea.,https://img.youtube.com/vi/Y6U7WAnP968/maxresdefault.jpg,https://www.youtube.com/watch?v=Y6U7WAnP968,Kino,false
Cukur: Chukur,Istanbulning xavfli mahallasi va Kochovali oilasining o'zaro kurashi.,https://img.youtube.com/vi/t9pA7K6xH-M/maxresdefault.jpg,https://www.youtube.com/watch?v=t9pA7K6xH-M,Serial,false
Alchemy of Souls: Ruhlar kimyosi,Taqdir va sehr yordamida almashib qolgan ruhlarning ishqiy sarguzashti.,https://img.youtube.com/vi/fXp0O_5vjSg/maxresdefault.jpg,https://www.youtube.com/watch?v=fXp0O_5vjSg,Serial,false
Spider-Man: No Way Home,Piter Parkerning boshqa olamdagi o'rgimchak-odamlar bilan birlashishi.,https://img.youtube.com/vi/JfVOs4VSpmA/maxresdefault.jpg,https://www.youtube.com/watch?v=JfVOs4VSpmA,Kino,true
Moana,Jasur qizning okean xudosini topish va orolini qutqarish uchun sayohati.,https://img.youtube.com/vi/LKFuXETZUsI/maxresdefault.jpg,https://www.youtube.com/watch?v=LKFuXETZUsI,Multfilm,false
Kara Sevda: Sevgi iztirobi,Kamol va Nihonning boylik va to'siqlarga qarshi kurashgan muhabbati.,https://img.youtube.com/vi/n_t6p_6YF9s/maxresdefault.jpg,https://www.youtube.com/watch?v=n_t6p_6YF9s,Serial,false
Kingdom: Qirollik,Choson davridagi zombi epidemiyasi va taxt uchun kurash haqida.,https://img.youtube.com/vi/4l-yByZpaaM/maxresdefault.jpg,https://www.youtube.com/watch?v=4l-yByZpaaM,Serial,false
The Avengers: Qasoskorlar,Dunyoni qutqarish uchun birlashgan eng kuchli superqahramonlar.,https://img.youtube.com/vi/eOrNdBpGMv8/maxresdefault.jpg,https://www.youtube.com/watch?v=eOrNdBpGMv8,Kino,false
Sing: Kuyla,Hayvonlar o'rtasida o'tkaziladigan eng yirik qo'shiqchilik tanlovi.,https://img.youtube.com/vi/hy8vXitA-C4/maxresdefault.jpg,https://www.youtube.com/watch?v=hy8vXitA-C4,Multfilm,false
Teskilat: Tashkilot,Turkiya razvedka xizmatining maxfiy operatsiyalari va qahramonlari.,https://img.youtube.com/vi/r-H85E7Nn6A/maxresdefault.jpg,https://www.youtube.com/watch?v=r-H85E7Nn6A,Serial,false
Vincenzo: Vinchenso,Italiyadan qaytgan koreys mafiya advokatining adolat o'rnatishi.,https://img.youtube.com/vi/S12-4mXCNjE/maxresdefault.jpg,https://www.youtube.com/watch?v=S12-4mXCNjE,Serial,false
Fast and Furious 10: Forsaj 10,Dominik Toretto oilasini yangi va shafqatsiz dushmandan himoya qiladi.,https://img.youtube.com/vi/32RAq6JzY-w/maxresdefault.jpg,https://www.youtube.com/watch?v=32RAq6JzY-w,Kino,true
Finding Nemo: Nemo qidiruvida,Okean bo'ylab o'g'lini izlayotgan baliqning hayajonli hikoyasi.,https://img.youtube.com/vi/2zLkasScy7A/maxresdefault.jpg,https://www.youtube.com/watch?v=2zLkasScy7A,Multfilm,false
Icdeki: Ichkarida,Bir-birini bilmagan ikki aka-ukaning politsiya va mafiya ichidagi kurashi.,https://img.youtube.com/vi/yRIsXmshC4I/maxresdefault.jpg,https://www.youtube.com/watch?v=yRIsXmshC4I,Serial,false
Goblin: Tokkebi,O'lmaslikdan charchagan Tokkebining o'z "kelini"ni topishi haqida.,https://img.youtube.com/vi/8AcWInCAsV4/maxresdefault.jpg,https://www.youtube.com/watch?v=8AcWInCAsV4,Serial,false
Lucy,Inson miyasining 100 foizini ishlata boshlagan ayolning g'aroyib kuchlari.,https://img.youtube.com/vi/MVt32qoyhi0/maxresdefault.jpg,https://www.youtube.com/watch?v=MVt32qoyhi0,Kino,false
Bolt,O'zini superqahramon deb o'ylaydigan itning haqiqiy dunyodagi sarguzashti.,https://img.youtube.com/vi/L6sh9T_hXW8/maxresdefault.jpg,https://www.youtube.com/watch?v=L6sh9T_hXW8,Multfilm,false
Yargi: Hukm,Prokuror va advokatning birgalikda sirli jinoyatlarni fosh qilishi.,https://img.youtube.com/vi/LpG4_t4S4S4/maxresdefault.jpg,https://www.youtube.com/watch?v=LpG4_t4S4S4,Serial,false
Mr. Sunshine: Janob quyosh,AQSH armiyasida xizmat qilib Koreyaga qaytgan yigitning hikoyasi.,https://img.youtube.com/vi/h9u_h_EInQ8/maxresdefault.jpg,https://www.youtube.com/watch?v=h9u_h_EInQ8,Serial,false
Gladiator,O'z oilasidan ayrilgan sarkardaning gladiator sifatida qasos olishi.,https://img.youtube.com/vi/P5ieIbInFpg/maxresdefault.jpg,https://www.youtube.com/watch?v=P5ieIbInFpg,Kino,false
Despicable Me 2,Gru va uning mittivoylari dunyoni yangi xavfdan qutqarishi kerak.,https://img.youtube.com/vi/HwXbtUuHxlY/maxresdefault.jpg,https://www.youtube.com/watch?v=HwXbtUuHxlY,Multfilm,false
The Protector: Himoyachi,Istanbulni qadimiy kuchlardan himoya qilishi kerak bo'lgan Hakan.,https://img.youtube.com/vi/mI6X_G6Bf14/maxresdefault.jpg,https://www.youtube.com/watch?v=mI6X_G6Bf14,Serial,false
It's Okay to Not Be Okay,Ruhiy xasta yigit va dabdabali yozuvchi qizning sevgi hikoyasi.,https://img.youtube.com/vi/fXp0O_5vjSg/maxresdefault.jpg,https://www.youtube.com/watch?v=fXp0O_5vjSg,Serial,false
Men in Black: Qora kiyimdagi odamlar,O'zga sayyoraliklarni nazorat qiluvchi maxfiy agentlar ishi.,https://img.youtube.com/vi/HYRdOfz6-To/maxresdefault.jpg,https://www.youtube.com/watch?v=HYRdOfz6-To,Kino,false
Megamind: Megamiya,Yovuz qahramonning qanday qilib yaxshi odamga aylanishi haqida.,https://img.youtube.com/vi/yJpUAt0AsO4/maxresdefault.jpg,https://www.youtube.com/watch?v=yJpUAt0AsO4,Multfilm,false
Ezel,Xiyonatga uchrab yuzini o'zgartirgan yigitning shafqatsiz qasosi.,https://img.youtube.com/vi/2XU40W77N8c/maxresdefault.jpg,https://www.youtube.com/watch?v=2XU40W77N8c,Serial,false
Descendants of the Sun: Quyosh avlodlari,Harbiy kapitan va shifokor qizning urush o'rtasidagi muhabbati.,https://img.youtube.com/vi/S7-6vXInU3A/maxresdefault.jpg,https://www.youtube.com/watch?v=S7-6vXInU3A,Serial,false
Life of Pi: Pi hayoti,Okean o'rtasida yo'lbars bilan bir qayiqda qolgan bolaning sarguzashti.,https://img.youtube.com/vi/mZEZ35Fhvuc/maxresdefault.jpg,https://www.youtube.com/watch?v=mZEZ35Fhvuc,Kino,false
The Croods: Kruds oilasi,G'or odamlarining yangi va xavfli dunyoni kashf etishi.,https://img.youtube.com/vi/4fS_v6pS_8Q/maxresdefault.jpg,https://www.youtube.com/watch?v=4fS_v6pS_8Q,Multfilm,false

title,description,thumbnail_url,video_url,category,is_hero
Mahallada duv-duv gap,O'zbek kinosining oltin fondidan: ikki qo'shni oilaning qiziqarli va kulgili sarguzashtlari.,https://img.youtube.com/vi/abc12345/maxresdefault.jpg,https://www.youtube.com/watch?v=abc12345,Kino,false
Abdullajon,Qishloqqa tushib qolgan o'zga sayyoralik bola va "o'zbekona" texnologiyalar mo'jizasi.,https://img.youtube.com/vi/xyz6789/maxresdefault.jpg,https://www.youtube.com/watch?v=xyz6789,Kino,true
The Incredibles 2: Super oila 2,Superqahramonlar oilasining yangi dushmanga qarshi va uy yumushlari bilan bog'liq sarguzashtlari.,https://img.youtube.com/vi/i5qOzqD9Rms/maxresdefault.jpg,https://www.youtube.com/watch?v=i5qOzqD9Rms,Multfilm,false
Spider-Man: Far From Home,Piter Parkerning Evropa bo'ylab sayohati va sirli Mysterio bilan jangi.,https://img.youtube.com/vi/Nt9L1jMCgnE/maxresdefault.jpg,https://www.youtube.com/watch?v=Nt9L1jMCgnE,Kino,false
Money Heist: Korea,Ispaniya serialining koreyscha talqini: birlashgan Koreya bankini o'marish rejasi.,https://img.youtube.com/vi/H9N62Z_Uv_8/maxresdefault.jpg,https://www.youtube.com/watch?v=H9N62Z_Uv_8,Serial,false
The Jungle Book: Changalzor kitobi,Bo'rilar orasida voyaga yetgan Moglining yovuz yo'lbarsga qarshi kurashi.,https://img.youtube.com/vi/5mkm22yO-r8/maxresdefault.jpg,https://www.youtube.com/watch?v=5mkm22yO-r8,Multfilm,false
Mission: Impossible - Dead Reckoning,Etam Xantning insoniyatga xavf solayotgan sun'iy intellektga qarshi jangi.,https://img.youtube.com/vi/avz06PDqDbM/maxresdefault.jpg,https://www.youtube.com/watch?v=avz06PDqDbM,Kino,true
The Crown,Britaniya qirollik oilasining ichki sirlari va siyosiy o'yinlari haqida drama.,https://img.youtube.com/vi/JWtnJjn6ng0/maxresdefault.jpg,https://www.youtube.com/watch?v=JWtnJjn6ng0,Serial,false
Peter Pan & Wendy,Hech qachon ulg'aymaydigan bolalar mamlakati — Neverlendga sehrli sayohat.,https://img.youtube.com/vi/9Ji5U2si46w/maxresdefault.jpg,https://www.youtube.com/watch?v=9Ji5U2si46w,Multfilm,false
Terminator 2: Qiyomat kuni,Kelajakdan yuborilgan robotning yosh Jon Konnorni qutqarish uchun jangi.,https://img.youtube.com/vi/CRRlM71p8Tw/maxresdefault.jpg,https://www.youtube.com/watch?v=CRRlM71p8Tw,Kino,false
The Good Doctor: Mo'jiza shifokor,Autizm bilan og'rigan daho jarrohning kasalxonadagi qiyinchiliklari va yutuqlari.,https://img.youtube.com/vi/msJggy8xtmI/maxresdefault.jpg,https://www.youtube.com/watch?v=msJggy8xtmI,Serial,false
Aladdin,Sehrli chiroq va uchuvchi gilam yordamida malika qalbini zabt etgan yigit.,https://img.youtube.com/vi/9g5knnlF7Zo/maxresdefault.jpg,https://www.youtube.com/watch?v=9g5knnlF7Zo,Multfilm,false
Braveheart: Sheryurak,Shotlandiya ozodligi uchun jonini tikkan Uilyam Uollesning shonli tarixi.,https://img.youtube.com/vi/1NJO0jxPuQ8/maxresdefault.jpg,https://www.youtube.com/watch?v=1NJO0jxPuQ8,Kino,false
